S0001	5	55455645	55455645	1	0.339507
S0001	5	55724047	115894579	120	0.000000
S0001	5	115903185	169947681	117	-0.882437
S0001	5	170347400	179730478	39	0.000000
S0001	6	1057482	6485060	24	0.062831
S0001	6	6525303	7023749	7	-0.387025
S0001	6	7810398	20745508	71	0.062831
S0001	6	20808742	20808742	1	2.073135
S0001	6	21166588	22346116	9	0.062831
S0001	6	22903019	37639291	44	-0.386135
S0001	6	38031460	56791605	79	-0.860285
S0001	6	57065507	70572354	38	-0.411319
S0001	6	70593803	80726409	31	0.062831
S0001	6	81381213	81572910	2	0.379325
S0001	6	82530332	95969106	47	0.062831
S0001	6	96082712	104785244	33	0.345295
S0001	6	104962494	134651992	132	0.062831
S0001	6	134888788	136033075	5	-0.290241
S0001	6	136574422	137521223	3	-0.708402
S0001	6	137531031	158894523	105	-0.355330
S0001	6	158918888	159535533	3	-1.035846
S0001	6	159631397	159631397	1	-0.692293
S0001	6	160204127	164114633	19	-0.355330
S0001	6	164147217	165105022	4	-1.111702
S0001	6	165423716	165580199	3	-0.355330
S0001	6	166049430	169833505	9	0.047446
S0001	6	170011913	170872572	5	-0.355330
S0001	7	863293	10855212	27	0.000000
S0001	7	10855494	10855494	1	1.415587
S0001	7	11148385	16626101	24	0.000000
S0001	7	16683937	16683937	1	0.630232
S0001	7	17803514	36329427	73	0.000000
S0001	7	36547245	36547245	1	-0.917010
S0001	7	37005260	87630721	118	0.000000
S0001	7	87871763	90949616	6	0.453099
S0001	7	91395035	113191256	49	0.000000
S0001	7	113256934	117854471	6	0.724932
S0001	7	118214949	121252112	9	0.000000
S0001	7	122239360	142508607	52	-0.482869
S0001	7	142623357	144374898	4	0.363149
S0001	7	145133371	145220152	2	0.846017
S0001	7	145404152	158215549	46	0.000000
S0001	8	618552	13369165	43	-0.590284
S0001	8	13832807	15146803	7	-0.305305
S0001	8	15238678	15238678	1	0.241925
S0001	8	15393380	17463001	13	0.610160
S0001	8	17501615	23060346	24	0.062930
S0001	8	23229458	26018339	9	0.391488
S0001	8	26084458	41903547	159	0.106509
S0001	8	42004164	56421762	51	-0.462911
S0001	8	56521518	63659635	37	-0.831146
S0001	8	63800190	64434129	3	-0.261726
S0001	8	64516925	75332823	52	-0.751723
S0001	8	75531162	75531162	1	-0.261726
S0001	8	76755503	78709787	10	-0.934873
S0001	8	78884531	82146585	19	-0.261726
S0001	8	82209490	82209490	1	1.279873
S0001	8	82214841	86285926	25	4.340893
S0001	8	86949727	88029386	7	1.279873
S0001	8	88545357	88545357	1	1.596829
S0001	8	88829022	88829022	1	1.279873
S0001	8	89038619	98157621	45	-0.261726
S0001	8	98195883	100057238	6	-0.820715
S0001	8	100192002	110135441	48	-0.261726
S0001	8	110273273	111218857	3	-1.896101
S0001	8	111298734	127308157	81	-0.261726
S0001	8	127371524	134215946	40	0.035189
S0001	8	135026266	135486340	3	0.461693
S0001	8	135703504	136091070	4	0.035189
S0001	8	136134057	145147978	31	-0.261726
S0001	9	905450	905450	1	-1.138488
S0001	9	1587921	7534111	26	0.189874
S0001	9	8258190	14565982	26	-1.138488
S0001	9	14592321	24971293	56	-0.291219
S0001	9	25508135	92684432	113	0.000000
S0001	9	92952281	94448572	4	0.500392
S0001	9	94584365	137132932	140	0.000000
S0001	9	137419818	140599989	14	0.332523
S0001	10	466220	9022264	27	1.137553
S0001	10	9022680	9864392	6	0.757021
S0001	10	10191366	10281161	2	1.284342
S0001	10	10443187	24577447	42	0.757021
S0001	10	24634956	35621132	28	2.300795
S0001	10	36064232	36064232	1	2.532116
S0001	10	36113550	49650017	40	2.300795
S0001	10	49805368	61353877	28	0.757021
S0001	10	61465327	67180121	30	2.836961
S0001	10	67186972	70086909	8	3.873150
S0001	10	70203234	73413555	16	3.957137
S0001	10	73825952	73928530	3	4.420896
S0001	10	74152536	76614500	11	3.957137
S0001	10	76823164	76823164	1	3.453500
S0001	10	76884960	77781146	9	3.957137
S0001	10	77901849	77951103	2	4.277527
S0001	10	78168852	83032255	20	2.197587
S0001	10	83168722	83433450	2	1.161399
S0001	10	83648746	90689535	38	0.841009
S0001	10	91126771	92670328	6	0.532380
S0001	10	92823350	94968665	10	0.841009
S0001	10	95002077	96862419	3	1.206968
S0001	10	96885334	97937125	2	0.841009
S0001	10	97946542	97946542	1	0.197554
S0001	10	98056598	99248246	8	0.841009
S0001	10	99526507	111406513	27	0.970246
S0001	10	112042987	112795171	4	-1.790083
S0001	10	112865677	113524715	7	-1.919320
S0001	10	113893978	123251854	31	0.841009
S0001	10	123320471	130637158	45	-0.256692
S0001	10	130703517	132957703	6	0.201851
S0001	10	133079490	135124948	5	-0.256692
S0001	11	577454	577454	1	0.000000
S0001	11	656940	656940	1	0.425804
S0001	11	906708	12830876	46	0.000000
S0001	11	12893517	20950660	31	0.028606
S0001	11	20950861	24935848	14	0.422193
S0001	11	24938331	28177723	14	0.783960
S0001	11	28782463	29062942	4	1.508739
S0001	11	29067637	41143575	64	0.783960
S0001	11	41231647	57547437	45	0.028606
S0001	11	57845257	58983503	7	-0.256690
S0001	11	58997442	59156571	3	0.028606
S0001	11	59258518	59875452	6	-0.411179
S0001	11	59904252	61885073	21	0.028606
S0001	11	61915701	62468450	7	-0.537557
S0001	11	62565547	63372920	10	0.028606
S0001	11	63466327	69244027	41	0.078335
S0001	11	69435627	69435627	1	1.362740
S0001	11	69448373	74518487	53	0.078335
S0001	11	74631702	86991733	96	0.028606
S0001	11	87116365	87116365	1	0.462990
S0001	11	87462710	94381668	28	0.028606
S0001	11	94782720	94782720	1	0.577471
S0001	11	94819447	96908425	12	0.028606
S0001	11	97046879	106219691	24	0.424016
S0001	11	106370011	107310710	2	0.027294
S0001	11	107331701	108047949	3	0.424016
S0001	11	108097333	108530960	2	1.061924
S0001	11	110091977	120235277	32	0.424016
S0001	11	120853380	121042627	2	-0.457609
S0001	11	121136604	122713810	3	-0.067978
S0001	11	122971458	122971458	1	-0.463388
S0001	11	122986326	123496902	5	-0.116501
S0001	11	123884981	126461758	10	-0.506132
S0001	11	126612903	134044100	32	-0.853019
S0001	12	1287872	9393282	22	2.050505
S0001	12	9923917	10421192	2	2.864470
S0001	12	10776847	30499387	90	2.050505
S0001	12	30818556	31093789	2	4.151752
S0001	12	31099949	42522427	24	2.050505
S0001	12	42763826	43209302	5	1.770583
S0001	12	43830380	43914778	2	2.050505
S0001	12	44222104	50927881	27	1.262800
S0001	12	51036925	69888978	97	0.959629
S0001	12	69921168	69921168	1	1.477859
S0001	12	70015760	74487917	29	0.959629
S0001	12	74491954	83307571	36	2.395159
S0001	12	83783139	85048219	10	2.698330
S0001	12	85133892	86046654	5	3.290797
S0001	12	86125364	133161346	143	1.855266
S0001	13	19538886	40963235	82	-0.271425
S0001	13	41040545	41335951	3	-0.580551
S0001	13	41837657	51971482	27	-0.271425
S0001	13	52416279	61820662	20	-1.207526
S0001	13	62021486	91072385	103	-1.906952
S0001	13	91300138	92514642	5	-1.129788
S0001	13	93091086	100508767	22	-1.906952
S0001	13	100530979	100530979	1	-2.387345
S0001	13	100603888	102695620	11	-1.906952
S0001	13	102856506	102856506	1	-1.553497
S0001	13	102882086	102882086	1	-1.071669
S0001	13	102911296	102911296	1	-1.553497
S0001	13	103026191	104844982	11	-0.617395
S0001	13	105465997	114981574	37	0.082031
S0001	14	20825965	27471083	29	0.000000
S0001	14	27493748	48718707	102	0.447354
S0001	14	49135134	54468386	19	0.040279
S0001	14	54727235	54903842	2	-0.427037
S0001	14	55652730	57848466	10	0.447354
S0001	14	58076328	58076328	1	0.167535
S0001	14	58152955	58725019	5	0.447354
S0001	14	59006804	59006804	1	0.000000
S0001	14	59208542	59273168	3	2.616900
S0001	14	60141543	67554120	25	0.000000
S0001	14	67968294	68880422	3	-0.327382
S0001	14	68911554	85576443	48	0.000000
S0001	14	86017922	86022706	2	2.129675
S0001	14	86146748	86229110	2	1.217399
S0001	14	86230118	99493118	32	0.000000
S0001	14	99551119	105420376	27	-0.936969
S0001	14	105492159	105690735	2	0.000000
S0001	15	23733544	35924343	25	0.000000
S0001	15	35936543	53675766	57	-0.551963
S0001	15	53849690	59461475	26	1.922623
S0001	15	59848338	60067841	2	-0.551963
S0001	15	60133476	60133476	1	0.356274
S0001	15	60267329	73666721	41	-0.551963
S0001	15	73966960	101214182	100	0.000000
S0001	16	655262	23124398	74	-0.382669
S0001	16	23165663	23621566	4	-0.333910
S0001	16	24436474	25138026	2	0.055594
S0001	16	25193558	25997443	8	-0.333910
S0001	16	26079604	26462221	4	-0.743532
S0001	16	26931142	26931142	1	-1.256703
S0001	16	27010707	51270726	39	-0.743532
S0001	16	51449543	68898187	77	-0.333910
S0001	16	69259315	70500120	6	-1.180160
S0001	16	70510960	89371839	72	-0.333910
S0001	17	1243941	29941966	125	0.000000
S0001	17	30113295	34248439	25	-1.409850
S0001	17	34335511	38128311	29	-1.595122
S0001	17	38265591	53316913	109	-0.185271
S0001	17	53352352	56326015	27	0.000000
S0001	17	56608401	59571053	29	0.388490
S0001	17	59604928	75956511	126	0.000000
S0001	17	76151166	80917016	36	0.053286
S0001	18	331827	4700983	20	0.253842
S0001	18	4710695	5098165	3	1.408600
S0001	18	5705516	7791194	5	0.253842
S0001	18	8713774	10729880	8	0.537418
S0001	18	10840329	11256638	4	0.253842
S0001	18	11380723	13591494	11	0.091929
S0001	18	19314371	37151874	60	0.253842
S0001	18	37590484	42041063	12	-0.098796
S0001	18	42166225	55160632	42	0.253842
S0001	18	55507349	58046051	8	0.524494
S0001	18	58160183	68833455	36	0.253842
S0001	18	71838859	71937252	2	-0.341473
S0001	18	72073604	77003733	15	0.253842
S0001	19	412730	8278560	37	0.148065
S0001	19	8332606	8396803	2	-0.743602
S0001	19	8453822	18957218	67	0.148065
S0001	19	18975882	22508499	10	-0.251772
S0001	19	22782076	28336245	7	-1.252095
S0001	19	28569878	29769934	12	-0.251772
S0001	19	29861707	29906561	2	-0.031135
S0001	19	30112141	32259123	19	-0.251772
S0001	19	32463104	32650501	3	0.119630
S0001	19	33161274	33624878	5	-0.251772
S0001	19	33913014	51279882	79	0.148065
S0001	19	51415150	51890186	5	-0.430933
S0001	19	51938588	58852835	38	0.148065
S0001	20	545941	5761605	30	0.000000
S0001	20	5827061	6197030	5	0.387791
S0001	20	6421351	17264549	51	0.000000
S0001	20	17585614	19030786	8	-0.338937
S0001	20	19215642	23862844	29	1.741003
S0001	20	23938338	24511393	5	3.721869
S0001	20	24511784	24511784	1	3.424489
S0001	20	24676742	31282292	13	3.721869
S0001	20	31330115	36375071	32	1.741003
S0001	20	36745171	38470523	8	-0.338937
S0001	20	38775732	52309410	95	0.000000
S0001	20	52319644	53584624	11	0.480227
S0001	20	53642387	54813533	11	0.000000
S0001	20	54877910	54933446	2	-0.401168
S0001	20	55015246	62215372	72	0.000000
S0001	21	15946408	22756084	36	0.000000
S0001	21	22900281	22900281	1	0.404491
S0001	21	23136053	43408268	98	0.000000
S0001	21	43620485	44182700	4	0.310303
S0001	21	44361245	47323522	14	0.000000
S0001	22	17520371	45010301	110	-0.356903
S0001	22	45373986	45479804	2	1.071277
S0001	22	45573450	49329633	22	-0.356903
S0001	X	3343638	28349311	53	0.805910
S0001	X	29273201	31800413	11	2.134452
S0001	X	32223445	80565454	107	0.805910
S0001	X	80823282	81981222	4	0.533733
S0001	X	81983052	145996920	137	0.805910
S0001	X	146143159	146307473	2	1.331114
S0001	X	149121018	153689045	19	0.805910
S0002	1	3252007	7019816	12	0.247616
S0002	1	7422551	7863293	3	1.091362
S0002	1	8056354	32223365	98	0.247616
S0002	1	32256086	33898566	7	0.969227
S0002	1	34181830	44772093	45	0.247616
S0002	1	44778873	56566352	55	0.559951
S0002	1	56865202	64002856	36	2.285274
S0002	1	64027991	68000293	17	0.559951
S0002	1	68328985	73455580	19	0.247616
S0002	1	74070609	85797698	39	0.552150
S0002	1	85798038	85798038	1	0.877356
S0002	1	86208734	88198343	12	0.552150
S0002	1	88226329	90238372	13	1.025109
S0002	1	90285190	94038131	16	0.552150
S0002	1	94117423	108134160	45	0.247616
S0002	1	108383628	109515028	9	0.373902
S0002	1	109689314	109754718	3	-0.718310
S0002	1	109938325	161344255	104	-1.244221
S0002	1	161372038	161709317	4	-1.582970
S0002	1	161894478	189580085	94	-1.244221
S0002	1	189836285	189836285	1	-1.513403
S0002	1	190756004	199022577	22	-1.244221
S0002	1	199366638	228807542	116	-0.152009
S0002	1	229030081	229895264	4	0.596310
S0002	1	230075889	234526332	13	-0.152009
S0002	1	234852230	238579304	10	-0.738287
S0002	1	238669969	241964559	18	-0.338662
S0002	1	242270758	247785294	14	0.247616
S0002	2	548277	10624654	25	-0.401114
S0002	2	10864597	23915513	37	-0.824674
S0002	2	24034178	40764167	38	-0.401114
S0002	2	40922298	41840956	3	-0.038622
S0002	2	41905552	42318083	4	-0.401114
S0002	2	42773755	45543839	11	-1.144574
S0002	2	46045959	47207295	11	-0.401114
S0002	2	47226183	47226183	1	0.471300
S0002	2	47385844	80428800	89	-0.401114
S0002	2	80738156	101344604	34	-0.088972
S0002	2	101541270	106612452	15	-0.110095
S0002	2	106766113	107928846	9	0.737074
S0002	2	108104307	108426440	4	-0.110095
S0002	2	108574826	117443759	22	-0.071308
S0002	2	117462293	134561352	37	-0.328844
S0002	2	134601820	141754154	14	0.064742
S0002	2	141827362	178658242	101	-0.328844
S0002	2	179613228	238998961	173	-0.640987
S0002	2	239301624	242217627	11	0.294504
S0002	3	3362137	30100084	83	-0.146174
S0002	3	30729636	30745369	2	-0.345168
S0002	3	30821281	31006125	2	-0.132708
S0002	3	31677989	45934279	45	-0.345168
S0002	3	46073790	47835783	8	-0.020441
S0002	3	48336607	48637232	3	2.596460
S0002	3	48807207	62789179	39	-0.020441
S0002	3	63271746	63271746	1	-0.326718
S0002	3	63681623	65597198	8	-0.020441
S0002	3	65613957	81254798	63	-0.768121
S0002	3	81341960	81632513	2	-0.512392
S0002	3	81731017	84168160	11	-0.768121
S0002	3	84333246	84970006	4	-0.485128
S0002	3	84978010	86942577	12	-0.768121
S0002	3	87082814	89768052	8	0.033106
S0002	3	89829804	95428780	11	0.232100
S0002	3	96216003	96346915	2	0.518484
S0002	3	96349893	103404080	14	-0.569128
S0002	3	103593272	110044601	23	-0.893855
S0002	3	111591110	118514457	32	-0.146174
S0002	3	118540465	118540465	1	0.468443
S0002	3	118547466	121667668	12	-0.146174
S0002	3	122916963	122916963	1	0.199548
S0002	3	122939157	174450561	141	-0.146174
S0002	3	174599828	174599828	1	0.356837
S0002	3	174659364	174790418	3	-0.146174
S0002	3	174916360	174916360	1	-1.357641
S0002	3	174960474	187221709	36	-0.146174
S0002	3	187264570	196149667	33	0.403419
S0002	3	196974183	197212100	4	-0.146174
S0002	4	1059202	84092418	249	0.000000
S0002	4	85119111	85119111	1	-0.455578
S0002	4	86133345	105703503	56	0.000000
S0002	4	106065033	106921594	5	0.273455
S0002	4	107288036	123585362	31	0.000000
S0002	4	124851900	125172113	2	0.254230
S0002	4	125463025	136084749	28	0.000000
S0002	4	136089879	141352713	14	-0.460224
S0002	4	141538820	141538820	1	0.000000
S0002	4	142309742	147481601	19	-0.385346
S0002	4	147482232	149431616	5	0.000000
S0002	4	150196361	150196361	1	-0.765458
S0002	4	150256678	152976331	8	0.000000
S0002	4	153099273	153729816	5	1.335521
S0002	4	153883458	157031865	12	0.000000
S0002	4	157542791	157542791	1	0.571456
S0002	4	158064499	185331345	66	0.000000
S0002	4	186345094	188763651	11	0.083630
S0002	5	1325767	16831106	50	-0.181470
S0002	5	17758592	18511882	2	-1.198807
S0002	5	19126149	32464248	39	-0.181470
S0002	5	32787417	44196424	44	-0.037351
S0002	5	44652902	45107661	4	1.151222
S0002	5	50161524	73207923	65	-0.037351
S0002	5	73382351	73382351	1	0.719947
S0002	5	73392666	75672414	6	0.355090
S0002	5	75712103	79333911	11	-0.037351
S0002	5	79522605	132359978	93	-0.419260
S0002	5	132704104	132704104	1	-0.071014
S0002	5	133611026	134352570	2	-0.419260
S0002	5	134584588	155029953	41	-0.037351
S0002	5	155430492	167431648	29	-1.224313
S0002	5	167827563	174991957	34	-0.037351
S0002	5	175176264	175176264	1	-0.635387
S0002	5	175710695	176771123	4	-0.376946
S0002	5	177559143	179730478	9	0.221089
S0002	6	1057482	8622278	38	0.000000
S0002	6	8641828	9729745	8	0.394479
S0002	6	10109191	10109191	1	0.000000
S0002	6	10323734	18187538	36	-0.094682
S0002	6	18204882	33651322	56	-0.878417
S0002	6	33787506	40049217	26	-0.094682
S0002	6	40088705	40641633	3	0.295048
S0002	6	41043308	42229279	9	-0.094682
S0002	6	42674983	44800388	7	0.317755
S0002	6	44802910	96884579	173	-0.094682
S0002	6	97201926	97201926	1	-0.733273
S0002	6	97312171	100338714	12	-0.094682
S0002	6	100434879	126372365	115	0.000000
S0002	6	126558024	128763333	9	-0.683988
S0002	6	128795887	128795887	1	0.000000
S0002	6	129236667	129236667	1	0.630703
S0002	6	129267277	131753627	8	0.000000
S0002	6	132097656	132097656	1	-1.318219
S0002	6	132192994	137668535	23	0.000000
S0002	6	137937059	139345749	15	-0.552282
S0002	6	139410271	153544933	66	0.000000
S0002	6	153728032	154292784	3	-0.377861
S0002	6	154478674	161210017	28	0.000000
S0002	6	161324856	162332106	8	-0.833501
S0002	6	163171970	167047946	18	0.000000
S0002	6	167108650	169503796	2	0.286066
S0002	6	169503976	170872572	7	0.000000
S0002	7	863293	34324174	121	0.000000
S0002	7	35170906	37931481	11	0.846370
S0002	7	38131647	78170588	90	0.000000
S0002	7	78398500	81372346	10	1.009005
S0002	7	81723905	81723905	1	0.592757
S0002	7	81908393	158215549	186	0.000000
S0002	8	618552	15146803	50	-0.038791
S0002	8	15238678	15770950	3	-0.725408
S0002	8	15833227	25115240	39	-0.595954
S0002	8	25280621	35464255	80	0.090663
S0002	8	35532948	37211335	19	0.715456
S0002	8	37217380	40356238	48	1.262621
S0002	8	40388318	50312970	38	2.774975
S0002	8	50401159	53933084	16	2.150699
S0002	8	54265566	57556925	22	2.021245
S0002	8	57633546	73863745	78	1.934653
S0002	8	74268575	74268575	1	0.784844
S0002	8	74450406	97399572	113	1.934653
S0002	8	97402408	101014665	12	2.148668
S0002	8	101058570	104083786	17	1.934653
S0002	8	104282429	105898954	10	3.082414
S0002	8	105899473	108407397	7	1.934653
S0002	8	108768390	108768390	1	2.163099
S0002	8	109142307	113422062	19	1.309859
S0002	8	113534195	113872098	4	0.762694
S0002	8	114447904	114511921	2	0.163101
S0002	8	114592701	123592505	48	0.762694
S0002	8	123743923	134205597	59	-0.038791
S0002	8	134215946	135026266	2	0.412940
S0002	8	135443791	138560339	18	-0.038791
S0002	8	139194393	145147978	19	-0.371363
S0002	9	905450	19058987	77	-0.154420
S0002	9	19413864	19677543	6	-0.823768
S0002	9	20174059	27182825	33	-0.154420
S0002	9	27228503	27351767	2	0.133046
S0002	9	27363004	86690038	86	-0.154420
S0002	9	86822700	86822700	1	0.302667
S0002	9	86913781	97415909	28	-0.154420
S0002	9	97618383	104540734	17	0.368969
S0002	9	105477660	105501545	2	0.746435
S0002	9	106288607	124818049	60	0.368969
S0002	9	125016823	125016823	1	0.707544
S0002	9	125033484	130589287	20	0.368969
S0002	9	130844744	131354911	4	-0.154420
S0002	9	131512599	133019752	11	-0.839408
S0002	9	133358391	140599989	32	-0.154420
S0002	10	466220	9025038	29	0.835152
S0002	10	9083820	9083820	1	0.435121
S0002	10	9090225	15702362	20	0.835152
S0002	10	15783765	37664591	72	0.000000
S0002	10	37786255	37786255	1	0.494329
S0002	10	37931787	67180121	81	0.000000
S0002	10	67186972	73825952	25	1.649870
S0002	10	73858399	74152536	3	2.658270
S0002	10	74190704	74810840	2	2.957901
S0002	10	74929933	75560091	3	2.658270
S0002	10	75678715	76614500	5	1.008400
S0002	10	76823164	94004562	86	0.000000
S0002	10	94845856	117646515	67	0.112125
S0002	10	117744291	118006158	2	0.574412
S0002	10	118036000	119533757	5	0.112125
S0002	10	120512839	135093386	66	0.314289
S0002	10	135124948	135124948	1	0.112125
S0002	11	577454	6591157	23	0.047667
S0002	11	6638599	7503395	7	-0.424176
S0002	11	7727326	25889500	66	0.047667
S0002	11	26413098	59571595	138	-0.270124
S0002	11	59797468	79485137	183	0.047667
S0002	11	79615720	79631868	2	-0.610097
S0002	11	79788489	134044100	204	0.047667
S0002	12	1287872	18221564	63	0.042948
S0002	12	18237057	20204782	12	-0.128933
S0002	12	20752944	20752944	1	0.253575
S0002	12	20962279	27565524	24	-0.128933
S0002	12	27797905	28222007	6	0.578409
S0002	12	28222398	40480027	29	-0.128933
S0002	12	40839329	43067362	8	-0.419622
S0002	12	43126980	50927881	31	-0.128933
S0002	12	51036925	51036925	1	0.493035
S0002	12	51635992	66006488	67	-0.128933
S0002	12	66058670	81844493	88	0.042948
S0002	12	81938897	83119695	6	2.677796
S0002	12	83307571	89640358	34	0.042948
S0002	12	89891366	89891366	1	0.404908
S0002	12	90081404	122874404	101	0.042948
S0002	12	123183234	123183234	1	-0.388116
S0002	12	123597877	133161346	22	0.042948
S0002	13	19538886	22397453	16	-0.032432
S0002	13	22483744	26165021	13	-0.234966
S0002	13	26384580	35707074	41	-0.032432
S0002	13	35959612	44142022	19	-0.809663
S0002	13	44469835	49015456	17	-0.032432
S0002	13	49083291	49083291	1	0.227428
S0002	13	49739759	65912181	46	-0.032432
S0002	13	66438087	67509350	2	0.911768
S0002	13	67509992	76802404	38	-0.032432
S0002	13	77039165	77720171	3	-0.352749
S0002	13	78785833	78785833	1	-1.266572
S0002	13	78853056	88819333	26	-0.352749
S0002	13	88903397	91953523	15	-0.032432
S0002	13	92254939	93644631	6	0.426621
S0002	13	93644964	103359275	36	-0.032432
S0002	13	103474382	103939514	4	0.282147
S0002	13	104068869	114976456	40	-0.032432
S0002	13	114981574	114981574	1	0.175844
S0002	14	20825965	24908117	17	0.000000
S0002	14	25219536	27841212	15	0.289091
S0002	14	28050041	30775364	11	1.230586
S0002	14	30818177	31671572	4	1.448949
S0002	14	31804510	31861361	2	0.507453
S0002	14	31861934	35818864	24	0.289091
S0002	14	35822265	65775303	121	0.000000
S0002	14	66287974	66287974	1	-0.296562
S0002	14	67274691	102016281	101	0.000000
S0002	14	102284278	105268228	14	-0.522647
S0002	14	105420376	105690735	3	0.000000
S0002	15	23733544	44774356	49	0.643018
S0002	15	45619523	45813300	2	1.445029
S0002	15	45994581	59085055	54	0.643018
S0002	15	59365458	59848338	4	3.357282
S0002	15	60067841	60439180	4	0.280028
S0002	15	60475024	74838757	42	0.643018
S0002	15	75136694	76225720	6	0.145903
S0002	15	76484830	92483782	56	0.643018
S0002	15	92516992	97409415	18	0.458544
S0002	15	97902205	101214182	17	0.643018
S0002	16	655262	31692173	106	-0.244070
S0002	16	31850299	54272374	43	-0.044325
S0002	16	54347314	56235799	6	-0.713673
S0002	16	56252671	61728572	28	-0.044325
S0002	16	61932680	62449235	3	0.253505
S0002	16	62631213	68615188	19	0.648736
S0002	16	68795374	79009468	38	0.253505
S0002	16	79236908	81036324	13	-0.044325
S0002	16	81277784	89371839	31	-0.244070
S0002	17	1243941	17285746	66	-0.000482
S0002	17	17426009	17817753	6	1.001862
S0002	17	17898870	20605109	13	-0.000482
S0002	17	20749493	31372309	49	-0.444507
S0002	17	31825116	31825116	1	0.431752
S0002	17	31829023	36781921	28	-0.444507
S0002	17	36952807	39809446	35	-0.841499
S0002	17	40041676	41831063	11	-0.529287
S0002	17	41967061	41967061	1	0.270598
S0002	17	42039287	42039287	1	-0.529287
S0002	17	42311869	45769294	15	1.973105
S0002	17	46035930	46105547	2	2.417130
S0002	17	46209070	54040608	64	-0.085262
